cluster	count	casing patterns
หี้	4	
ห็	4	
กี้	3	
คู่	3	
จื	3	
ฒ	3	
ดิ็	3	
ติ่	3	
ติ้	3	
ตู	3	
ธุ	3	
ปึ๊	3	
ฟุ่	3	
วั่	3	
อื้	3	
จุ้	2	
ซี่	2	
ญ์	2	
ตื๊	2	
ตุ่	2	
ถิ่	2	
ถิ้	2	
ทุ่	2	
ธุ์	2	
ธู	2	
บื	2	
ป็	2	
ผี้	2	
ฟ๊	2	
ภิ	2	
ยั้	2	
ยี่	2	
ลั่	2	
ลิ่	2	
ลู้	2	
ล์	2	
วั๊	2	
วี้	2	
ศู	2	
ษิ	2	
ฬ	2	
ฮุ้	2	
กิ๊	1	
กึ	1	
กุ่	1	
คิ้	1	
คึ	1	
คุ้	1	
งี่	1	
ง็	1	
จั๋	1	
ฉั	1	
ชื่	1	
ซึ	1	
ซึ้	1	
ซ็	1	
ซ์	1	
ญู	1	
ดึ	1	
ดึ้	1	
ตึ้	1	
ถั่	1	
ถื่	1	
ถุ	1	
ทั้	1	
บั้	1	
บุ่	1	
บ็	1	
ฝี	1	
พี้	1	
พุ่	1	
พู่	1	
มึ	1	
มึ้	1	
วึ	1	
ว๋	1	
ษ์	1	
หื	1	
หื่	1	
ฮั่	1	
ฮึ	1	
ฮื่	1	
ฮุ	1	
